Desktop_Software_Build_Version,1.7
#,Year,Month,Day,Hour,Minute,Second,VelX,VelY,VelZ,SNR1,SNR2,SNR3,AccX,AccY,AccZ,Temp
(),(),(),(),(),(),(),(m/s),(m/s),(m/s),(dB),(dB),(dB),(cnts),(cnts),(cnts),(°C)
15,2024,03,12,12,21,19,0.165,0.069,NaN,45.921,45.818,NaN,627.414,241.131,16461.35,4.469
15,2024,03,12,12,21,20,0.15,0.078,NaN,44.745,43.381,NaN,709.932,349.797,16434.74,4.469
15,2024,03,12,12,21,20,0.196,0.058,NaN,45.366,44.722,NaN,828.516,312.671,16408.81,4.469
15,2024,03,12,12,21,21,0.183,0.044,NaN,46.165,45.706,NaN,821.783,248.692,16409.7,4.469
15,2024,03,12,12,21,21,0.296,0.047,NaN,41.861,43.024,NaN,600.056,-48.572,16483.77,4.469
15,2024,03,12,12,21,22,0.17,-0.013,NaN,43.37,45.46,NaN,804.156,220.059,16401.18,4.469
15,2024,03,12,12,21,22,0.191,0.026,NaN,44.257,45.907,NaN,801.123,88.316,16457.47,4.469
15,2024,03,12,12,21,23,0.121,0.058,NaN,41.528,44.275,NaN,735.545,-291.955,16433.67,4.469
15,2024,03,12,12,21,23,0.222,0.086,NaN,43.902,45.728,NaN,628.154,45.997,16453.07,4.469
15,2024,03,12,12,21,24,0.171,0.08,NaN,43.592,44.946,NaN,760.747,69.116,16477.53,4.469
16,2024,03,12,12,22,06,0.1,0.006,NaN,42.66,41.996,NaN,484.568,-64.941,16433.29,4.469
16,2024,03,12,12,22,07,0.114,-0.009,NaN,43.747,42.398,NaN,311.876,-95.116,16477.73,4.469
16,2024,03,12,12,22,07,0.157,0.043,NaN,42.016,41.124,NaN,342.366,-194.058,16435.59,4.469
16,2024,03,12,12,22,08,0.133,0.041,NaN,41.44,43.359,NaN,409.748,-173.533,16430.32,4.469
16,2024,03,12,12,22,08,0.14,0.045,NaN,43.702,41.504,NaN,476.673,-210.728,16437.29,4.469
16,2024,03,12,12,22,09,0.125,0.016,NaN,43.88,43.046,NaN,432.718,-416.73,16417.08,4.469
16,2024,03,12,12,22,09,0.114,0.015,NaN,40.752,40.722,NaN,430.816,-302.133,16480.57,4.469
16,2024,03,12,12,22,10,0.132,0.04,NaN,44.279,45.035,NaN,465.195,-268.269,16436.57,4.469
16,2024,03,12,12,22,10,0.129,0.022,NaN,43.88,43.158,NaN,419.993,-301.814,16453.22,4.469
16,2024,03,12,12,22,11,0.081,0.005,NaN,45.278,43.851,NaN,477.73,-317.945,16437.86,4.469
16,2024,03,12,12,22,11,0.089,-0.005,NaN,42.283,41.638,NaN,493.234,-378.961,16451.88,4.469
16,2024,03,12,12,22,12,0.102,-0.018,NaN,42.682,42.242,NaN,566.947,-368.083,16448.21,4.469
16,2024,03,12,12,22,12,0.123,-0.02,NaN,40.819,42.912,NaN,613.083,-462.569,16433.53,4.469
16,2024,03,12,12,22,13,0.117,0.011,NaN,42.859,43.895,NaN,598.706,-403.487,16453.11,4.469
16,2024,03,12,12,22,13,0.163,0.033,NaN,44.191,43.247,NaN,617.975,-443.394,16433.78,4.469
16,2024,03,12,12,22,14,0.147,0.035,NaN,43.436,42.398,NaN,534.407,-507.022,16436.81,4.469
16,2024,03,12,12,22,14,0.113,0.005,NaN,45.877,42.979,NaN,521.887,-395.151,16456.93,4.469
16,2024,03,12,12,22,15,0.106,-0.01,NaN,41.994,41.213,NaN,574.696,-396.999,16456.04,4.469
16,2024,03,12,12,22,15,0.115,0.009,NaN,43.858,44.901,NaN,624.629,-368.308,16442.6,4.469
16,2024,03,12,12,22,16,0.145,0.055,NaN,44.9,41.973,NaN,643.969,-361.927,16434.93,4.469
16,2024,03,12,12,22,16,0.149,0.043,NaN,41.906,42.934,NaN,660.176,-382.589,16412.55,4.469
16,2024,03,12,12,22,17,0.12,0.044,NaN,43.569,43.024,NaN,652.04,-337.999,16438.48,4.469
16,2024,03,12,12,22,17,0.134,0.052,NaN,43.769,44.566,NaN,703.558,-285.412,16434.89,4.469
16,2024,03,12,12,22,18,0.095,0.01,NaN,41.44,42.063,NaN,719.198,-331.982,16444.26,4.469
16,2024,03,12,12,22,18,0.106,0.006,NaN,43.436,42.867,NaN,714.388,-316.021,16450.75,4.469
16,2024,03,12,12,22,19,0.106,0,NaN,41.972,43.717,NaN,703.662,-309.255,16418.66,4.469
16,2024,03,12,12,22,19,0.09,-0.014,NaN,43.17,43.985,NaN,676.4,-245.387,16446.11,4.469
16,2024,03,12,12,22,20,0.104,0.001,NaN,44.035,43.538,NaN,684.416,-210.337,16457.76,4.469
16,2024,03,12,12,22,20,0.104,-0.012,NaN,45.233,44.789,NaN,741.871,-293.634,16438.54,4.469
16,2024,03,12,12,22,21,0.084,-0.036,NaN,42.016,41.28,NaN,809.088,-311.491,16431.3,4.469
16,2024,03,12,12,22,21,0.152,-0.027,NaN,44.168,43.515,NaN,667.785,-83.609,16433.16,4.469
16,2024,03,12,12,22,22,0.094,0.017,NaN,45.011,44.409,NaN,807.399,-257.334,16457.4,4.469
16,2024,03,12,12,22,22,0.118,0.049,NaN,42.615,42.532,NaN,750.992,-107.93,16424.47,4.469
16,2024,03,12,12,22,23,0.158,0.041,NaN,43.214,44.32,NaN,711.963,-165.583,16448.97,4.469
16,2024,03,12,12,22,23,0.138,0.021,NaN,41.662,44.208,NaN,748.928,-167.242,16436.67,4.469
16,2024,03,12,12,22,24,0.117,0.025,NaN,42.726,44.074,NaN,774.544,-208.813,16420.62,4.469
16,2024,03,12,12,22,24,0.121,0.003,NaN,45.167,45.147,NaN,667.978,-373.2,16430.35,4.469
16,2024,03,12,12,22,25,0.133,-0.016,NaN,43.614,41.504,NaN,768.078,-181.722,16435.19,4.469
16,2024,03,12,12,22,25,0.074,0.009,NaN,41.351,39.604,NaN,776.662,-84.09,16428.26,4.469
16,2024,03,12,12,22,26,0.13,-0.004,NaN,42.15,42.51,NaN,784.222,-101.977,16453.79,4.469
16,2024,03,12,12,22,26,0.153,0.053,NaN,42.704,44.611,NaN,795.15,-153.245,16455.05,4.469
16,2024,03,12,12,22,27,0.141,0.05,NaN,44.457,42.286,NaN,862.574,-169.363,16433.42,4.469
16,2024,03,12,12,22,27,0.128,0.044,NaN,46.165,44.365,NaN,917.783,-6.428,16434.16,4.469
16,2024,03,12,12,22,28,0.137,0.034,NaN,41.839,43.381,NaN,945.138,3.113,16426.63,4.469
16,2024,03,12,12,22,28,0.154,0.036,NaN,44.257,42.331,NaN,937.035,31.78,16444.4,4.469
16,2024,03,12,12,22,29,0.134,0.023,NaN,43.569,43.694,NaN,914.724,81.381,16455.77,4.469
16,2024,03,12,12,22,29,0.147,0.05,NaN,41.839,43.247,NaN,868.945,-80.126,16467.98,4.469
16,2024,03,12,12,22,30,0.131,0.023,NaN,46.254,44.432,NaN,959.113,-97.707,16421.04,4.469
16,2024,03,12,12,22,30,0.118,-0.028,NaN,41.839,39.336,NaN,978.362,-10.071,16449.36,4.469
16,2024,03,12,12,22,31,0.096,-0.011,NaN,44.013,42.867,NaN,1049.085,44.021,16446.06,4.469
16,2024,03,12,12,22,31,0.164,0.059,NaN,44.656,42.912,NaN,1024.895,8.927,16446.99,4.469
16,2024,03,12,12,22,32,0.124,0.031,NaN,43.148,38.062,NaN,1009.546,70.051,16421.77,4.469
16,2024,03,12,12,22,32,0.145,0.023,NaN,44.767,44.275,NaN,1016.982,31.35,16448.7,4.469
16,2024,03,12,12,22,33,0.148,0.047,NaN,42.438,43.448,NaN,1071.369,29.479,16449.43,4.469
16,2024,03,12,12,22,33,0.117,0.013,NaN,44.435,43.314,NaN,997.887,57.029,16450.28,4.469
16,2024,03,12,12,22,34,0.139,0.016,NaN,45.699,45.214,NaN,937.107,23.858,16436.32,4.469
16,2024,03,12,12,22,34,0.089,0.004,NaN,42.283,41.616,NaN,928.403,-53.13,16459.46,4.469
16,2024,03,12,12,22,35,0.088,0.012,NaN,42.771,43.694,NaN,903.572,-22.17,16414.61,4.469
16,2024,03,12,12,22,35,0.107,-0.009,NaN,44.457,45.125,NaN,842.462,35.312,16457.53,4.469
16,2024,03,12,12,22,36,0.117,-0.002,NaN,44.301,45.102,NaN,855.018,-51.023,16444.06,4.469
16,2024,03,12,12,22,36,0.117,-0.002,NaN,45.743,43.359,NaN,609.746,-125.089,16449.55,4.469
16,2024,03,12,12,22,37,0.137,0.025,NaN,42.571,41.526,NaN,638.926,-96.264,16432.63,4.469
16,2024,03,12,12,22,37,0.127,0.025,NaN,43.104,44.678,NaN,615.111,14.001,16458.98,4.469
16,2024,03,12,12,22,38,0.113,-0.012,NaN,45.366,40.543,NaN,524.8,141.035,16439.76,4.469
16,2024,03,12,12,22,38,0.13,0.027,NaN,43.791,43.359,NaN,399.82,133.55,16449.16,4.469
16,2024,03,12,12,22,39,0.136,-0.013,NaN,43.658,41.169,NaN,655.544,-506.815,16355.28,4.469
16,2024,03,12,12,22,39,0.013,0.018,NaN,44.967,43.672,NaN,400.367,579.916,16455.09,4.469
16,2024,03,12,12,22,40,0.147,0.032,NaN,44.346,43.091,NaN,552.578,106.228,16385.4,4.469
16,2024,03,12,12,22,40,0.156,0.032,NaN,44.235,43.94,NaN,464.132,-39.878,16480.38,4.469
16,2024,03,12,12,22,41,0.136,0.042,NaN,43.924,42.778,NaN,841.711,-16.702,16377,4.469
16,2024,03,12,12,22,41,0.139,0.033,NaN,43.192,40.051,NaN,872.739,87.693,16485.66,4.469
16,2024,03,12,12,22,42,0.159,0.039,NaN,47.208,45.393,NaN,1058.036,-632.066,16364.42,4.469
16,2024,03,12,12,22,42,0.137,0.036,NaN,45.677,42.733,NaN,616.999,73.189,16459.58,4.469
16,2024,03,12,12,22,43,0.138,0.041,NaN,43.614,40.811,NaN,568.14,188.754,16447.22,4.469
16,2024,03,12,12,22,43,0.094,0.002,NaN,44.568,43.404,NaN,600.996,54.132,16452.77,4.469
16,2024,03,12,12,22,44,0.101,-0.001,NaN,45.433,42.51,NaN,587.726,-1.94,16466.45,4.469
16,2024,03,12,12,22,44,0.125,0.045,NaN,44.457,42.599,NaN,579.908,-41.634,16438.75,4.469
16,2024,03,12,12,22,45,0.114,0.023,NaN,44.501,41.973,NaN,431.563,4.061,16421.14,4.469
16,2024,03,12,12,22,45,0.147,0.024,NaN,42.593,43.448,NaN,605.115,-158.431,16425.16,4.469
16,2024,03,12,12,22,46,0.119,0.021,NaN,42.505,41.772,NaN,618.007,-53.196,16456.77,4.469
17,2024,03,12,12,23,12,0.084,0.015,NaN,43.858,42.487,NaN,707.377,-150.144,16490.67,4.469
17,2024,03,12,12,23,12,0.098,0.019,NaN,44.301,42.845,NaN,910.877,194.393,16427.47,4.469
17,2024,03,12,12,23,13,0.11,0.036,NaN,42.549,39.247,NaN,952.226,380.535,16461.86,4.469
17,2024,03,12,12,23,13,0.099,0.018,NaN,40.619,38.263,NaN,845.992,427.424,16446.62,4.469
17,2024,03,12,12,23,14,0.061,0.012,NaN,40.441,39.202,NaN,953.174,108.887,16423.67,4.469
17,2024,03,12,12,23,14,0.088,0.028,NaN,44.701,43.001,NaN,860.974,228.211,16448.45,4.469
17,2024,03,12,12,23,15,0.095,0.028,NaN,43.015,43.717,NaN,747.4,273.203,16449.09,4.469
17,2024,03,12,12,23,15,0.075,0.02,NaN,45.455,45.08,NaN,867.224,391.816,16441.23,4.469
17,2024,03,12,12,23,16,0.095,0.024,NaN,43.015,42.13,NaN,848.52,501.287,16418.92,4.469
17,2024,03,12,12,23,16,0.097,0.027,NaN,43.725,42.42,NaN,786.25,230.31,16452.77,4.469
17,2024,03,12,12,23,17,0.101,0.016,NaN,45.588,38.978,NaN,691.749,186.286,16456.37,4.469
17,2024,03,12,12,23,17,0.096,0.021,NaN,41.395,43.962,NaN,653.823,93.93,16465.62,4.469
17,2024,03,12,12,23,18,0.072,0.017,NaN,42.571,40.476,NaN,694.491,-16.265,16442,4.469
17,2024,03,12,12,23,18,0.072,0.038,NaN,41.373,40.699,NaN,704.011,118.776,16445.22,4.469
17,2024,03,12,12,23,19,0.09,0.015,NaN,42.283,43.65,NaN,571.602,-8.732,16459.93,4.469
17,2024,03,12,12,23,19,0.095,0.021,NaN,42.638,43.091,NaN,589.501,-38.852,16440.33,4.469
17,2024,03,12,12,23,20,0.077,0.004,NaN,44.013,44.141,NaN,570.742,242.53,16510.19,4.469
17,2024,03,12,12,23,20,0.096,0.01,NaN,44.457,43.962,NaN,720.699,255.594,16445,4.469
17,2024,03,12,12,23,21,0.09,0.025,NaN,44.168,41.571,NaN,971.753,339.671,16449.29,4.469
17,2024,03,12,12,23,21,0.102,0.027,NaN,42.283,42.197,NaN,863.136,322.367,16454.73,4.469
17,2024,03,12,12,23,22,0.096,0.028,NaN,41.262,40.632,NaN,754.612,223.634,16423.82,4.469
17,2024,03,12,12,23,22,0.087,0.017,NaN,44.057,42.085,NaN,458.484,89.729,16446.88,4.469
17,2024,03,12,12,23,23,0.074,0.025,NaN,40.508,38.42,NaN,276.248,-58.828,16457.15,4.469
17,2024,03,12,12,23,23,0.068,0.013,NaN,40.464,38.375,NaN,147.876,-127.553,16458.26,4.469
17,2024,03,12,12,23,24,0.084,0.015,NaN,42.283,39.694,NaN,272.419,-33.949,16460.18,4.469
17,2024,03,12,12,23,24,0.087,0.013,NaN,46.52,44.298,NaN,225.126,-15.752,16440.85,4.469
17,2024,03,12,12,23,25,0.075,0.009,NaN,44.057,43.627,NaN,202.258,94.372,16462.94,4.469
17,2024,03,12,12,23,25,0.109,0.031,NaN,43.569,43.136,NaN,793.731,205.731,16417.08,4.469
17,2024,03,12,12,23,26,0.076,0.024,NaN,43.348,41.683,NaN,605.129,280.955,16454.32,4.469
17,2024,03,12,12,23,26,0.083,0.01,NaN,43.436,44.946,NaN,543.714,75.064,16449.69,4.469
17,2024,03,12,12,23,27,0.08,0.009,NaN,44.279,42.264,NaN,602.621,44.826,16421.76,4.469
17,2024,03,12,12,23,27,0.093,0.026,NaN,41.262,44.052,NaN,618.25,9.055,16435.86,4.469
17,2024,03,12,12,23,28,0.096,0.021,NaN,40.907,41.482,NaN,532.226,0.281,16430.5,4.469
17,2024,03,12,12,23,28,0.117,0.019,NaN,43.725,43.426,NaN,639.522,67.371,16461.61,4.469
17,2024,03,12,12,23,29,0.101,0.012,NaN,43.436,43.426,NaN,681.123,149.164,16439.86,4.469
17,2024,03,12,12,23,29,0.097,0.011,NaN,41.085,42.487,NaN,619.901,58.563,16463.03,4.469
17,2024,03,12,12,23,30,0.108,0.016,NaN,43.436,43.717,NaN,570.06,14.473,16451.25,4.469
17,2024,03,12,12,23,30,0.076,0.031,NaN,42.993,44.253,NaN,547.308,98.104,16455.3,4.469
17,2024,03,12,12,23,31,0.063,0.019,NaN,41.329,41.951,NaN,541.78,73.192,16460.31,4.469
17,2024,03,12,12,23,31,0.078,0.014,NaN,40.153,41.593,NaN,685.789,37.057,16447.73,4.469
17,2024,03,12,12,23,32,0.103,0.018,NaN,43.525,43.672,NaN,615.319,79.519,16467.62,4.469
17,2024,03,12,12,23,32,0.105,0.017,NaN,44.9,44.387,NaN,595.206,72.995,16453.94,4.469
17,2024,03,12,12,23,33,0.106,0.03,NaN,41.817,40.61,NaN,570.286,35.891,16442.57,4.469
17,2024,03,12,12,23,33,0.103,0.027,NaN,43.636,44.566,NaN,555.597,30.319,16474.31,4.469
17,2024,03,12,12,23,34,0.097,0.021,NaN,42.172,40.923,NaN,585.386,211.827,16442.71,4.469
17,2024,03,12,12,23,34,0.097,0.025,NaN,46.165,44.097,NaN,529.685,119.56,16451.71,4.469
17,2024,03,12,12,23,35,0.07,0.027,NaN,45.278,44.119,NaN,517.15,80.582,16444.04,4.469
17,2024,03,12,12,23,35,0.086,0.025,NaN,42.327,43.091,NaN,568.426,64.188,16458.82,4.469
17,2024,03,12,12,23,36,0.101,0.018,NaN,42.416,42.756,NaN,588.452,43.214,16430.09,4.469
17,2024,03,12,12,23,36,0.098,0.014,NaN,46.098,45.885,NaN,552.225,72.984,16476.46,4.469
17,2024,03,12,12,23,37,0.1,0.03,NaN,43.547,42.644,NaN,570.253,3.979,16433.37,4.469
17,2024,03,12,12,23,37,0.13,0.023,NaN,41.839,43.314,NaN,437.013,121.627,16468.23,4.469
17,2024,03,12,12,23,38,0.109,0.012,NaN,44.923,41.459,NaN,484.724,2.49,16446.4,4.469
17,2024,03,12,12,23,38,0.101,0.019,NaN,43.525,44.074,NaN,541.023,-42.495,16473.41,4.469
17,2024,03,12,12,23,39,0.079,0.025,NaN,43.969,40.208,NaN,596.957,32.22,16441.12,4.469
17,2024,03,12,12,23,39,0.072,0.016,NaN,41.506,39.962,NaN,590.194,144.111,16456.34,4.469
17,2024,03,12,12,23,40,0.091,0.013,NaN,42.172,38.688,NaN,708.867,162.499,16444.11,4.469
17,2024,03,12,12,23,40,0.08,0.007,NaN,45.1,41.325,NaN,804.244,249.861,16444.32,4.469
17,2024,03,12,12,23,41,0.087,0.036,NaN,46.298,45.594,NaN,693.269,138.263,16457.71,4.469
17,2024,03,12,12,23,41,0.086,-0.002,NaN,41.373,42.89,NaN,725.01,330.514,16417.34,4.469
17,2024,03,12,12,23,42,0.074,-0.003,NaN,44.213,45.639,NaN,738.468,324.594,16470.81,4.469
17,2024,03,12,12,23,42,0.093,0.02,NaN,41.018,42.689,NaN,684.561,465.667,16434.09,4.474
17,2024,03,12,12,23,43,0.075,0.004,NaN,44.723,45.08,NaN,674.908,323.445,16437.91,4.469
17,2024,03,12,12,23,43,0.074,0.014,NaN,42.46,40.722,NaN,555.82,366.566,16450.91,4.474
17,2024,03,12,12,23,44,0.081,0.012,NaN,39.621,38.777,NaN,572.257,377.527,16449.11,4.473
17,2024,03,12,12,23,44,0.077,0.013,NaN,42.349,43.024,NaN,587.427,346.645,16472.49,4.474
17,2024,03,12,12,23,45,0.084,0.001,NaN,44.346,41.772,NaN,561.407,368.49,16433.22,4.474
17,2024,03,12,12,23,45,0.094,0.029,NaN,42.926,43.203,NaN,559.683,384.48,16435.13,4.483
17,2024,03,12,12,23,46,0.098,0.024,NaN,45.877,44.275,NaN,528.884,260.211,16431.72,4.469
17,2024,03,12,12,23,46,0.092,0.024,NaN,44.9,42.532,NaN,492.895,180.359,16434.01,4.474
17,2024,03,12,12,23,47,0.095,0.022,NaN,40.663,42.51,NaN,547.631,144.393,16448.64,4.478
17,2024,03,12,12,23,47,0.103,0.033,NaN,43.281,41.973,NaN,650.464,124.203,16462.31,4.478
17,2024,03,12,12,23,48,0.087,0.025,NaN,42.904,40.208,NaN,739.47,132.197,16418.64,4.477
17,2024,03,12,12,23,48,0.083,0.019,NaN,40.974,40.744,NaN,694.304,250.601,16423.25,4.496
17,2024,03,12,12,23,49,0.072,0.008,NaN,41.595,44.879,NaN,615.435,216.871,16457.39,4.483
17,2024,03,12,12,23,49,0.07,0.014,NaN,45.167,44.32,NaN,676.219,227.442,16437,4.483
17,2024,03,12,12,23,50,0.077,0.013,NaN,43.947,44.499,NaN,687.715,403.361,16440.64,4.487
17,2024,03,12,12,23,50,0.08,0.011,NaN,45.655,41.817,NaN,605.405,236.858,16418.33,4.505
17,2024,03,12,12,23,51,0.101,0.022,NaN,43.104,42.644,NaN,533.612,-33.812,16498.28,4.509
17,2024,03,12,12,23,51,0.078,0.034,NaN,41.662,41.66,NaN,385.755,177.009,16466.28,4.501
